Seed_ID,Seed_Name,Soil_Types,Plant_Category,Season,Watering,Fertilization_List,Fertilization_Time,Best_Growing_Areas,Temperature,Soil_Temperature,Precipitation,Soil_Moisture,Sunshine_Duration,Humid
30962,hymenophyllum ciliatum,"[""Loamy"",""Sandy""]",Fern,"[""Summer"",""Autumn""]",03-Feb,"[""NPK"",""Organic""]",4,"[""Temperate forests"",""Coastal areas""]",15,20,150,0.45,20000,80
30963,hydrocotyle hirsuta,"[""Sandy loam"",""Clay loam"",""Silt loam""]",Aquatic plant,"[""Spring"",""Summer""]",Every 2 days,"[""Liquid fertilizer"",""Seaweed extract""]",Every 2 weeks,"[""Asia"",""Australia"",""South America""]",24,24,175,0.35,8000,80
30964,hyacinthoides hispanica,"[""Loamy"",""Sandy"",""Clayey""]",Perennial,"[""Spring"",""Early Summer""]",03-Feb,"[""Organic compost"",""Slow-release granular fertilizer""]",4,"[""Mediterranean"",""Central Europe"",""North America""]",17.5,15,750,0.3,22000,60
30965,endymion hispanicus,"[""Well-drained"",""Sandy"",""Loamy""]",Flowering Plant,"[""Spring"",""Summer""]",03-Feb,"[""Nitrogen-based"",""Phosphorus-based"",""Potassium-based""]",4,"[""Mediterranean region"",""Southern Europe"",""North Africa""]",20,15,500,0.3,22000,70
30966,scilla hispanica,"[""Loamy soil"",""Sandy soil"",""Well-drained soil""]",Bulb,"[""Spring"",""Summer""]",3,"[""All-purpose fertilizer"",""Bone meal""]",6,"[""Europe"",""North America"",""Australia""]",15,10,500,0.3,20000,60
30967,hypericum hircinum,"[""Sandy loam"",""Silt loam"",""Clay loam""]",Perennial,"[""Spring"",""Summer""]",2-3 hours interval,"[""Nitrogen-based fertilizer"",""Phosphorus-based fertilizer""]",4 weeks interval,"[""Europe"",""Asia"",""North America""]",20,15,500,0.3,4000,60
30968,hymenoxys hoopesii,"[""Sandy loam"",""Loamy sand""]",Perennial,"[""Spring"",""Summer""]",48 hours interval,"[""Organic compost"",""Slow-release granular fertilizer""]",4 weeks interval,"[""Southwestern United States""]",25,20,300,0.25,3000,60
30969,dugaldia hoopesii,"[""Loamy"",""Sandy""]",Flowering plant,"[""Late spring"",""Summer""]",03-Feb,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""Rocky Mountains"",""Sierra Nevada""]",17.5,17.5,500,0.3,18000,60
30970,helenium hoopesii,"[""Sandy loam"",""Loam"",""Clay""]",Perennial,"[""Spring"",""Summer""]",2,"[""Nitrogen-based fertilizer"",""Phosphorous-based fertilizer""]",4,"[""North America"",""Europe"",""Asia""]",20,15,750,0.3,30000,60
30971,hypericum hookerianum,"[""Sandy"",""Loamy"",""Clay""]",Perennial,"[""Spring"",""Summer""]",03-Feb,"[""Organic Fertilizer"",""Slow-release Fertilizer""]",06-Apr,"[""Full Sun"",""Partial Shade""]",20,20,750,0.3,30000,70
30972,hypericum humifusum,"[""Well-drained soil"",""Sandy soil""]",Shrub,"[""Spring"",""Summer""]",48,"[""Organic fertilizer"",""Slow-release granular fertilizer""]",4,"[""Europe"",""North America""]",21.5,17.5,500,0.25,2500,70
30973,hypericum hypericoides,"[""Loamy"",""Sandy"",""Clay""]",Shrubs,"[""Late spring"",""Summer"",""Early fall""]",03-Feb,"[""NPK 10-10-10"",""Organic compost""]",4,"[""Eastern United States"",""Central United States"",""Southern Canada""]",22.5,17.5,750,0.4,25000,70
30974,ascyrum hypericoides,"[""Sandy"",""Loamy""]",Perennial,"[""Spring"",""Summer""]",48,"[""Organic compost"",""Slow-release granular fertilizer""]",4,"[""Eastern United States"",""Southern Canada""]",20,15,750,0.3,20000,60
30975,ascyrum linifolium,"[""Sandy loam"",""Loam"",""Clay loam""]",Herbaceous perennial,"[""Spring"",""Summer""]",03-Feb,"[""Organic compost"",""Slow-release granular fertilizer""]",08-Jun,"[""Temperate regions"",""Mediterranean climates""]",20,15,1000,0.25,26000,80
30976,hypericum stragulum,"[""Sandy loam"",""Loamy sand""]",Herbaceous Perennial,"[""Start of summer""]",48 hours interval,"[""NPK 10-10-10"",""Organic compost""]",4 weeks interval,"[""Mediterranean region"",""Southwestern United States"",""Australia""]",20,17.5,600,0.25,20000,60
30977,hypecoum imberbe,"[""Sandy loam"",""Loam"",""Clay loam""]",Herbaceous plant,"[""Spring"",""Summer""]",03-Feb,"[""Nitrogen-based"",""Phosphorus-based"",""Potassium-based""]",4,"[""Mediterranean"",""Temperate""]",20,15,500,0.25,25000,60
30978,hypecoum grandiflorum,"[""Loam"",""Sandy loam"",""Clay loam""]",Flowering plant,"[""Spring"",""Summer""]",2-3 hours interval,"[""Nitrogen-based"",""Phosphorus-based"",""Potassium-based""]",4-6 weeks interval,"[""Europe"",""North America"",""Asia""]",17.5,15,650,0.45,30000,60
30979,hypotrachyna imbricatula,"[""Sandy loam"",""Silt loam"",""Clay loam""]",Lichen,"[""Spring"",""Autumn""]",48,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""Temperate forests"",""Coastal areas""]",17.5,15,1400,0.55,28800,80
30980,parmelia imbricatula,"[""Loam"",""Sandy loam"",""Clay loam""]",Moss,"[""Spring"",""Autumn""]",2,"[""Organic fertilizer"",""Liquid fertilizer""]",4,"[""Temperate regions"",""Humid areas"",""Shaded locations""]",15,10,750,0.45,15000,60
30981,hypnum imponens,"[""Sandy soil"",""Loamy soil"",""Clay soil""]",Moss,"[""Spring"",""Summer""]",24,"[""Organic compost"",""Moss-specific fertilizer""]",8,"[""Shaded gardens"",""Moist forests"",""Wetlands""]",17.5,12.5,750,0.45,30000,80
30982,hypogymnia imshaugii,"[""Well-drained"",""Rocky""]",Lichen,"[""Spring"",""Summer""]",48,"[""Nitrogen"",""Phosphorus""]",4,"[""Temperate forests"",""Alpine regions""]",15,10,1000,0.45,20000,80
30983,hypogymnia inactiva,"[""Sandy"",""Loamy"",""Clayey""]",Lichen,"[""Spring"",""Summer""]",4,"[""Organic compost"",""Slow-release fertilizer""]",8,"[""Temperate forests"",""Mountainous regions""]",12.5,10,1000,0.5,20000,80
30984,hymenostylium insigne,"[""Sandy"",""Loamy"",""Clayey""]",Moss,"[""Spring"",""Summer""]",12,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""Shaded areas"",""Humid regions""]",20,15,150,0.4,500,60
30985,gymnostomum insigne,"[""Sandy soil"",""Loamy soil"",""Clay soil""]",Moss,"[""Spring"",""Summer"",""Autumn""]",2 hours interval,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4 weeks interval,"[""Temperate regions"",""Humid regions""]",10,12.5,1000,0.5,72000,80
30986,hymenostylium recurvirostre,"[""Silty soil"",""Sandy soil"",""Loamy soil""]",Moss,"[""Spring"",""Summer""]",48,"[""Nitrogen-based fertilizer"",""Phosphorus-based fertilizer""]",4,"[""Temperate zones"",""Woodlands"",""Mountain regions""]",20,15,1000,0.45,2500,90
30988,hyophila riparia,"[""Silt"",""Clay""]",Aquatic Plant,"[""Summer""]",2,"[""NPK"",""Iron"",""Magnesium""]",4,"[""Ponds"",""Marshes""]",27.5,22.5,250,0.4,4000,80
30989,hyophila tortula,"[""Loamy"",""Sandy"",""Clayey""]",Moss,"[""Spring"",""Autumn""]",12,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""Shaded areas"",""Wetlands"",""Forests""]",17.5,12.5,750,0.35,40000,80
30990,hypericum ×inodorum,"[""Sandy soil"",""Loamy soil"",""Clay soil""]",Shrub,"[""Late spring"",""Summer""]",2-3 hours interval,"[""NPK fertilizer"",""Organic compost""]",4-6 weeks interval,"[""Europe"",""North America"",""Asia""]",17.5,17.5,750,0.3,21000,70
30991,hymenoxys jamesii,"[""Sandy loam"",""Loam"",""Clay loam""]",Wildflower,"[""Spring"",""Summer""]",4,"[""NPK fertilizer"",""Organic compost""]",4,"[""Southwestern United States"",""Northern Mexico""]",20,20,300,0.3,5000,60
30992,hypoxis juncea,"[""Sandy"",""Loamy"",""Clayey""]",Flowering Plant,"[""Spring"",""Summer""]",Every 5 days,"[""Nitrogen"",""Potassium"",""Phosphorus""]",Every 4 weeks,"[""North America"",""South America"",""Africa""]",22.5,21.5,750,0.2,40000,80
30993,hypnum jutlandicum,"[""Sandy loam"",""Silty loam"",""Peat""]",Moss,"[""Spring"",""Fall""]",48,"[""Organic compost"",""Slow-release fertilizer""]",12,"[""Temperate regions"",""Humid areas""]",10,7.5,750,0.3,22000,80
30994,hypnum ericetorum,"[""Loamy soil"",""Sandy soil"",""Peaty soil""]",Moss,"[""Spring"",""Autumn""]",12,"[""Organic compost"",""Peat moss"",""Leaf mold""]",8,"[""Temperate regions"",""Cool and damp areas""]",15,10,750,0.45,3000,80
30995,hypericum kalmianum,"[""Loam"",""Sandy Loam"",""Clay Loam""]",Shrub,"[""Spring"",""Summer""]",24,"[""NPK 20-20-20"",""Organic compost""]",4,"[""North America"",""Europe"",""Asia""]",22.5,20,700,0.3,25000,60
30996,hypoxis kilimanjarica,"[""Loamy"",""Sandy""]",Perennial,"[""Rainy season"",""Dry season""]",2-3 hours interval,"[""Organic compost"",""Slow-release granular fertilizer""]",06-Apr,"[""Mount Kilimanjaro"",""Eastern Africa""]",17.5,20,750,0.35,22000,60
30997,hypogymnia krogiae,"[""Well-drained soil"",""Sandy soil""]",Lichen,"[""Late spring"",""Early autumn""]",8,"[""Moss fertilizers"",""Organic fertilizers""]",4,"[""Temperate forests"",""Alpine regions""]",15,10,750,0.45,15000,80
30998,hydnocarpus kurzii,"[""Loamy"",""Sandy""]",Tree,"[""Summer"",""Monsoon""]",48,"[""NPK fertilizers"",""Organic compost""]",4,"[""Tropical regions"",""Subtropical regions""]",27.5,30,2500,0.35,25000,80
30999,taraktogenos kurzii,"[""Well-drained soil"",""Loamy soil""]",Flowering Plant,"[""Start of summer"",""Monsoon season""]",48 hours interval,"[""Organic compost"",""Slow-release fertilizer""]",4 weeks interval,"[""Tropical regions"",""Subtropical regions""]",26.5,27.5,2000,0.3,30000,80
31000,hygrophila lacustris,"[""Loamy"",""Silty"",""Clayey""]",Aquatic,"[""Year-round""]",2-3 hours interval,"[""Nitrogen-based"",""Phosphorus-based""]",4 (weeks interval),"[""Tropical regions"",""Subtropical regions""]",25,27.5,1500,0.45,26000,80
31001,ruellia lacustris,"[""Sandy loam"",""Clay loam""]",Herbaceous perennial,"[""Summer""]",2-3 hours interval,"[""Nitrogen-rich fertilizer"",""Phosphorus-rich fertilizer""]",4 (weeks interval),"[""Pond edges"",""Wetlands""]",25,27.5,1250,0.25,2500,80
31002,hypotrachyna laevigata,"[""Sandy"",""Loamy"",""Clayey""]",Lichen,"[""Spring"",""Summer"",""Autumn""]",03-Feb,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""Temperate regions"",""Mountainous areas"",""Forests""]",17.5,12.5,1150,0.45,36000,80
31003,parmelia laevigata,"[""Sandy"",""Loamy"",""Clayey""]",Moss,"[""Spring"",""Summer"",""Autumn""]",48,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""Temperate"",""Mediterranean"",""Subtropical""]",15,12.5,1000,0.75,25000,80
31004,hygrobiella laxifolia,"[""Sandy loam"",""Silt loam"",""Clay loam""]",Flowering Plant,"[""Start of summer"",""Monsoon season""]",2-3 hours interval,"[""Nitrogen-based fertilizer"",""Phosphorus-based fertilizer""]",4 (weeks interval),"[""Tropical regions"",""Subtropical regions""]",25,21.5,150,0.45,40000,70
31005,hymenophyllum lanceolatum,"[""Loam"",""Silty loam"",""Sandy loam""]",Fern,"[""Spring"",""Summer""]",48,"[""Organic compost"",""Slow-release granular fertilizer""]",4,"[""Temperate forests"",""Mountain regions"",""Shaded areas""]",15,15,150,0.2,20000,80
31007,hymenophyllum lanatum,"[""Loam"",""Silt"",""Clay""]",Fern,"[""Spring"",""Summer"",""Autumn""]",12,"[""NPK"",""Compost""]",4,"[""Temperate forests"",""Mountainous regions""]",15,20,1500,0.45,6000,80
31008,hymenocallis latifolia,"[""Sandy loam"",""Clay loam""]",Flowering Plant,"[""Spring"",""Summer""]",2,"[""NPK 10-10-10"",""Organic compost""]",4,"[""Tropical regions"",""Subtropical regions""]",22.5,25,1350,0.4,25000,70
31009,hymenocallis caymanensis,"[""Sandy loam"",""Clay loam"",""Silt loam""]",Flowering plant,"[""Year-round""]",Every 2 days,"[""Slow-release granular fertilizer"",""Balanced liquid fertilizer""]",Every 4 weeks,"[""Coastal regions"",""Tropical regions""]",30,27.5,1250,0.3,10,80
31010,hymenocallis collieri,"[""Sandy loam"",""Loamy sand""]",Flowering Plant,"[""Spring"",""Summer""]",03-Feb,"[""NPK 10-10-10"",""NPK 14-14-14""]",4,"[""Florida"",""Texas"",""Mexico""]",23,22.5,150,0.2,20000,70
31011,hymenocallis keyensis,"[""Sandy Loam"",""Clay Loam"",""Silt Loam""]",Flowering Plant,"[""Spring"",""Summer""]",03-Feb,"[""NPK"",""Organic compost""]",4,"[""Florida"",""Cuba"",""Bahamas""]",25,30,1250,0.3,15000,80
31012,hymenocallis kimballiae,"[""Sandy"",""Loamy"",""Clayey""]",Perennial,"[""Spring"",""Summer""]",03-Feb,"[""Organic compost"",""Slow-release fertilizer""]",06-Apr,"[""Tropical"",""Subtropical""]",25,27.5,1000,0.45,25000,80
31013,pancratium latifolium,"[""Sandy loam"",""Silt loam""]",Flowering plant,"[""Spring"",""Summer""]",48,"[""NPK"",""Organic compost""]",4,"[""Coastal regions"",""Mediterranean climates""]",22.5,22.5,750,0.3,25000,70
31014,hyptis lantanifolia,"[""Loam"",""Sandy Loam""]",Herb,"[""Summer"",""Rainy season""]",03-Feb,"[""Organic compost"",""NPK fertilizer""]",4,"[""Tropical regions"",""Subtropical regions""]",25,27.5,1000,0.4,28000,60
31015,hymenoxys lapidicola,"[""Sandy loam"",""Loamy sand"",""Silty loam""]",Flowering Plant,"[""Spring"",""Summer""]",2-3 hours interval,"[""Slow-release granular fertilizer"",""Compost""]",4 weeks interval,"[""Rocky mountains"",""Alpine meadows"",""Mountain slopes""]",20,20,300,0.3,22000,60
31016,hyperbaena laurifolia,"[""Loamy"",""Sandy""]",Shrub,"[""Spring"",""Summer""]",48,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""Tropical"",""Subtropical""]",20,15,1000,0.3,22000,60
31017,hymenoxys lemmonii,"[""Sandy loam"",""Clay loam"",""Silt loam""]",Perennial,"[""Spring"",""Summer""]",03-Feb,"[""Organic compost"",""Slow-release granular fertilizer""]",6,"[""Southwestern United States"",""Northern Mexico""]",17.5,17.5,375,0.3,25000,80
31018,hypocenomyce leucococca,"[""Sandy soil"",""Loamy soil"",""Well-drained soil""]",Lichen,"[""Spring"",""Autumn""]",48 hours interval,"[""Organic fertilizers"",""Slow-release fertilizers""]",4 weeks interval,"[""Temperate regions"",""Subtropical regions""]",12.5,10,1150,1,3000,80
31019,hymenocallis liriosme,"[""Loamy"",""Sandy""]",Ornamental plant,"[""Spring"",""Summer""]",2-3 hours interval,"[""Nitrogen-based fertilizer"",""Phosphorus-based fertilizer""]",4 weeks interval,"[""Southern United States"",""Mexico"",""Central America""]",25,30,1500,0.4,30000,70
31020,choretis galvestonensis,"[""Sandy Loam"",""Clay Loam""]",Flowering Plant,"[""Spring"",""Summer""]",2,"[""NPK 10-10-10"",""Organic Compost""]",4,"[""Galveston Island"",""Texas Gulf Coast""]",20,20,750,0.3,22000,60
31021,hymenocallis eulae,"[""Loam"",""Clay""]",Perennial,"[""Year-round""]",03-Feb,"[""Organic fertilizer"",""Slow-release fertilizer""]",06-Apr,"[""Tropical regions"",""Subtropical regions""]",27.5,27.5,1500,0.35,25000,70
31022,hymenocallis galvestonensis,"[""Loamy"",""Sandy""]",Flowering Plant,"[""Spring"",""Summer""]",Every 3 days,"[""Slow-release granular fertilizer"",""Liquid fertilizer""]",Every 4 weeks,"[""Coastal regions"",""Southwestern United States""]",30,25,1250,0.3,8000,60
31023,hymenophyllum lineare,"[""Well-drained soil"",""Loamy soil""]",Fern,"[""Spring"",""Summer""]",2,"[""Organic fertilizer"",""Slow-release fertilizer""]",4,"[""Temperate regions"",""Moist forests""]",17.5,15,1750,0.3,20000,80
31024,hybanthus linearifolius,"[""Sandy"",""Loamy""]",Herb,"[""Year-round""]",03-Feb,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""Tropical regions"",""Subtropical regions""]",22.5,20,750,0.3,25000,70
31025,hybanthus portoricensis,"[""Loam"",""Sandy Loam"",""Clay Loam""]",Flowering Plant,"[""Year-round""]",03-Feb,"[""Organic Compost"",""Slow-release Fertilizer""]",4,"[""Tropical Regions"",""Rainforests""]",25,27.5,1500,0.3,8000,80
31026,ionidium linearifolium,"[""Well-drained soil"",""Sandy loam soil""]",Orchid,"[""Spring"",""Summer""]",Every 3 days,"[""Nitrogen-based fertilizer"",""Phosphorus-based fertilizer""]",Every 2 weeks,"[""Tropical regions"",""Subtropical regions"",""Rainforests""]",25,27.5,1000,0.3,25000,80
31027,ionidium portoricense,"[""Well-drained soil"",""Sandy loam""]",Orchid,"[""Year-round""]",2-3 hours interval,"[""NPK fertilizers"",""Orchid fertilizers""]",4 (weeks interval),"[""Tropical regions"",""Subtropical regions""]",21.5,22.5,1750,0.3,22000,80
31028,viola linearifolia,"[""Loam"",""Sandy Loam"",""Clay Loam""]",Flowering Plant,"[""Spring"",""Summer""]",2-3 hours interval,"[""Nitrogen-based fertilizer"",""Phosphorus-based fertilizer""]",4 weeks interval,"[""Mountainous regions"",""Woodlands"",""Meadows""]",20,15,650,0.4,20000,60
31029,hypericum lissophloeus,"[""Loam"",""Sandy Loam""]",Perennial,"[""Spring"",""Summer""]",03-Feb,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""Europe"",""North America"",""Asia""]",25,20,750,0.3,22000,70
31030,hypotrachyna livida,"[""Sandy"",""Loamy"",""Clayey""]",Lichen,"[""Late spring"",""Summer""]",48,"[""Nitrogen-based"",""Phosphorus-based""]",12,"[""Temperate forests"",""Mountainous regions""]",20,15,1250,0.5,5000,80
31031,parmelia livida,"[""Sandy"",""Loamy"",""Clayey""]",Lichen,"[""Spring"",""Autumn""]",48,"[""Nitrogen"",""Phosphorus"",""Potassium""]",12,"[""Temperate forest"",""Alpine regions""]",17.5,15,900,0.5,400,90
31032,hypnum lindbergii,"[""Sandy loam"",""Silt loam"",""Clay loam""]",Moss,"[""Late spring"",""Summer"",""Early autumn""]",24,"[""Organic compost"",""Slow-release granular fertilizer""]",12,"[""Temperate forests"",""Boreal forests""]",20,15,750,0.45,4000,80
31033,breidleria arcuata,"[""Loamy Soil"",""Sandy Soil""]",Flowering Plant,"[""Summer"",""Rainy Season""]",2 hours interval,"[""Organic Fertilizer"",""Slow-release Fertilizer""]",4 weeks interval,"[""Tropical Regions"",""Subtropical Regions""]",22.5,20,125,0.3,4000,60
31034,hypnum arcuatum,"[""Sandy loam"",""Clay loam""]",Moss,"[""Spring"",""Summer""]",48,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""Temperate forests"",""Boreal forests""]",15,12.5,1000,0.45,6000,80
31035,hypnum patientiae,"[""Loam"",""Silt"",""Clay""]",Moss,"[""Spring"",""Summer"",""Autumn""]",2,"[""Organic compost"",""Peat moss""]",4,"[""Shaded gardens"",""Woodlands"",""Moist areas""]",15,10,150,0.3,5000,70
31036,hymenocallis littoralis,"[""Sandy loam"",""Loam"",""Clay""]",Ornamental plant,"[""Year-round"",""Start of summer"",""Spring""]",2-3 hours interval,"[""Slow-release fertilizer"",""Liquid fertilizer""]",4 weeks interval,"[""Tropical regions"",""Coastal areas"",""Subtropical climates""]",22.5,25,1500,0.4,30000,80
31037,hypericum lloydii,"[""Loamy"",""Sandy""]",Perennial,"[""Spring"",""Summer""]",2-3 hours interval,"[""Organic fertilizer"",""Slow-release fertilizer""]",4 (weeks interval),"[""North America"",""Europe"",""Asia""]",20,15,750,0.4,22000,60
31038,hymenothrix loomisii,"[""Sandy"",""Loamy""]",Wildflower,"[""Spring"",""Summer""]",48,"[""Nitrogen"",""Phosphorus""]",4,"[""Arizona"",""New Mexico"",""Texas""]",20,20,400,0.2,22000,60
31039,hypericum lobocarpum,"[""Loamy soil"",""Sandy soil""]",Shrub,"[""Spring"",""Summer""]",03-Feb,"[""Nitrogen-based fertilizer"",""Phosphorus-based fertilizer""]",4,"[""Mediterranean region"",""Subtropical region""]",20,15,650,0.3,25000,70
31040,hypericum oklahomense,"[""Sandy loam"",""Loamy sand""]",Perennial,"[""Spring"",""Summer""]",2-3 hours interval,"[""Slow-release fertilizer"",""Organic compost""]",4 weeks interval,"[""Oklahoma"",""Texas"",""Kansas""]",25,20,500,0.4,2500,60
31041,hydnophytum longiflorum,"[""Humus"",""Sand"",""Clay""]",Epiphyte,"[""Year-round growth""]",Every 2-3 days,"[""Balanced NPK fertilizer"",""Organic compost""]",Every 4-6 weeks,"[""Tropical Rainforests"",""Humid Subtropical Regions""]",25,27.5,1500,0.45,8000,80
31042,hydnophytum horneanum,"[""Well-drained"",""Loamy""]",Epiphyte,"[""All year round""]",2-3 hours interval,"[""Slow-release fertilizer"",""Organic compost""]",4-6 weeks interval,"[""Tropical rainforests"",""Humid areas""]",25,30,2000,0.5,22000,80
31043,hylocereus,"[""Sandy loam"",""Silt loam""]",Cactus,"[""Start of summer""]",14-Oct,"[""NPK 10-10-10"",""Organic compost""]",06-Apr,"[""Tropical regions"",""Subtropical regions""]",27.5,30,750,0.3,20000,80
31044,hylocomium,"[""Sandy"",""Loamy""]",Moss,"[""Spring"",""Summer""]",48,"[""Nitrogen-based"",""Phosphorus-based""]",4,"[""Temperate forests"",""Boreal forests""]",15,12.5,750,0.4,30000,80
31045,hylocomiastrum,"[""Loamy soil"",""Sandy soil"",""Well-drained soil""]",Flowering plant,"[""Spring"",""Summer""]",2-3 hours interval,"[""NPK fertilizers"",""Organic compost""]",4-6 weeks interval,"[""Temperate regions"",""Woodlands"",""Mountainous regions""]",20,15,600,0.3,20000,60
31046,hylotelephium,"[""Well-drained"",""Sandy loam"",""Clay loam""]",Perennial,"[""Spring"",""Summer""]",48,"[""Nitrogen"",""Phosphorus"",""Potassium""]",4,"[""North America"",""Europe"",""Asia""]",20,15,500,0.3,20000,70
31047,hypogymnia lugubris,"[""Sandy soil"",""Loamy soil"",""Clay soil""]",Lichen,"[""Spring"",""Summer""]",24,"[""Lichen-specific fertilizers""]",52,"[""Temperate forests"",""Montane forests""]",12.5,12.5,1250,0.5,36000,90
31048,hygrohypnum luridum,"[""Sandy loam"",""Loam"",""Clay loam""]",Moss,"[""Spring"",""Summer"",""Autumn""]",24,"[""Organic compost"",""Liquid fertilizer""]",4,"[""Temperate forests"",""Boreal forests""]",15,10,750,0.35,21600,80
