Name,Image URL 1,Description
Striped German Tomato Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/s/t/striped_german_tomato.webp,"More Information HarvestingHarvest when Mature Growing ConditionsField Crop, Greenhouse Performer, Excellent for Trellising Additional CharacteristicsStart Early for Transplants, Heat Tolerant, Easy to Grow, Early Harvest Flowering MonthFlowers for Reproduction Garden StyleKitchen Culinary Lighting ConditionsFull Sun Seed TypeOpen Pollinated Days to Maturity75 Days Stem TypeBranching Stem Plant HardinessTender Plant Height41 - 60 inches Plant LifecycleAnnual Plant Moisture & ClimateWell-drained Plant UsesEdible ShapeOblate"
Starbor Kale Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/s/t/starbor_kale.webp,"More Information HarvestingHarvest when Mature, Harvest when Juvenile Growing ConditionsField Crop, Grows Well in Containers Additional CharacteristicsBest Suited for Spring & Fall Crop, Recommended for Winter Harvest, Good for Overwintering, Cold Tolerant, Easy to Grow, Early Harvest, Fast Growing, Harvest as Baby Vegetables Flowering MonthFlowers for Reproduction Garden StyleKitchen Culinary Lighting ConditionsFull Sun Seed TypeHybrid (F1) Days to Maturity55 Days Stem TypeSingle Stem Plant HardinessHardy Plant Height16 - 20 inches Plant LifecycleAnnual Plant Moisture & ClimateWell-drained Plant UsesEdible ShapeLeaf"
Star of David Okra Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/s/t/star_of_david_okra.webp,"More Information HarvestingHarvest when Mature Growing ConditionsField Crop, Staking Recommended Additional CharacteristicsStart Early for Transplants, Heat Tolerant, Easy to Grow, Early Harvest, Harvest as Baby Vegetables Flowering MonthFlowers for Reproduction Garden StyleKitchen Culinary Lighting ConditionsFull Sun Seed TypeHeirloom, Open Pollinated Days to Maturity66 Days Stem TypeBranching Stem Plant HardinessTender Plant Height61 + inches Plant LifecycleAnnual Plant Moisture & ClimateHeat Tolerant, Well-drained Plant UsesEdible ShapeTapered"
Sparkler Radish Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/s/p/sparkler_radish.webp,"More Information HarvestingHarvest when Mature Growing ConditionsField Crop, Greenhouse Performer, Grows Well in Containers Additional CharacteristicsBest Suited for Spring & Fall Crop, Recommended for Summer Planting for Fall Harvest, Cold Tolerant, Easy to Grow, Fast Growing Flowering MonthFlowers for Reproduction Garden StyleKitchen Culinary Lighting ConditionsFull Sun Seed TypeOpen Pollinated Days to Maturity20-25 Days Stem TypeSingle Stem Plant HardinessHalf Hardy Plant Height7 - 15 inches Plant LifecycleAnnual Plant Moisture & ClimateWell-drained Plant UsesWindow Sill Garden Favorite, Patio Container Friendly, Edible ShapeRound, Root"
Spaghetti Vegetable Squash Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/s/p/spaghetti_vegetable_squash.webp,"More Information HarvestingHarvest when Mature Growing ConditionsField Crop, Excellent for Trellising Additional CharacteristicsRecommended for Summer Planting for Fall Harvest, Start Early for Transplants, Heat Tolerant, Easy to Grow Flowering MonthFlowers for Reproduction Garden StyleKitchen Culinary Lighting ConditionsFull Sun Seed TypeOpen Pollinated Days to Maturity110 Days Stem TypeBranching Stem Plant HardinessTender Plant Height61 + inches Plant LifecycleAnnual Plant Moisture & ClimateHeat Tolerant, Well-drained Plant UsesEdible ShapeOval"
Space Spinach Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/s/p/space_spinach.webp,"More Information HarvestingHarvest when Mature, Harvest when Juvenile, Cut & Come Again Growing ConditionsField Crop, Greenhouse Performer, Grows Well in Containers Additional CharacteristicsBest Suited for Spring & Fall Crop, Recommended for Summer Planting for Fall Harvest, Start Early for Transplants, Cold Tolerant, Easy to Grow, Fast Growing, Harvest as Baby Vegetables Flowering MonthFlowers for Reproduction Garden StyleKitchen Culinary Lighting ConditionsFull Sun, Partial Sun Seed TypeHybrid (F1) Days to Maturity30-35 Days Stem TypeSingle Stem Plant HardinessHalf Hardy Plant Height7 - 15 inches Plant LifecycleAnnual Plant Moisture & ClimateWell-drained Plant UsesPatio Container Friendly, Edible ShapeLeaf"
Southern Giant Curled Mustard Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/s/o/southern_giant_curled_mustard.webp,"More Information HarvestingHarvest when Mature Growing ConditionsField Crop, Greenhouse Performer Additional CharacteristicsAAS (All-American Selections) Winner, Best Suited for Spring & Fall Crop, Recommended for Summer Planting for Fall Harvest, Cold Tolerant, Easy to Grow Flowering MonthFlowers for Reproduction Garden StyleKitchen Culinary Lighting ConditionsFull Sun Seed TypeHeirloom, Open Pollinated Days to Maturity45 Days Stem TypeSingle Stem Plant HardinessHalf Hardy Plant Height21 - 30 inches Plant LifecycleAnnual Plant Moisture & ClimateWell-drained Plant UsesEdible ShapeLeaf"
Snackabelle Red Sweet Pepper Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/s/n/snackabelle_red_sweet_peppers.webp,"More Information HarvestingHarvest when Mature, Harvest when Juvenile Growing ConditionsField Crop, Greenhouse Performer, Grows Well in Containers Additional CharacteristicsStart Early for Transplants, Easy to Grow, Early Harvest, Fast Growing Flowering MonthFlowers for Reproduction Garden StyleKitchen Culinary Lighting ConditionsFull Sun Seed TypeHybrid (F1) Days to Maturity70 Days Stem TypeBranching Stem Plant HardinessTender Plant Height21 - 30 inches Plant LifecycleAnnual Plant Moisture & ClimateWell-drained Plant UsesPatio Container Friendly, Edible ShapeElongated, Bell"
Small Sugar Pie Pumpkin Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/s/m/small_sugar_pie_pumpkin.webp,"More Information HarvestingHarvest when Mature Growing ConditionsField Crop Additional CharacteristicsRecommended for Summer Planting for Fall Harvest, Start Early for Transplants, Easy to Grow Flowering MonthFlowers for Reproduction Garden StyleKitchen Culinary Lighting ConditionsFull Sun Seed TypeHeirloom, Open Pollinated Days to Maturity100 Days Stem TypeBranching Stem Plant HardinessTender Plant Height61 + inches Plant LifecycleAnnual Plant Moisture & ClimateWell-drained Plant UsesEdible ShapeElongated, Round"
Small Fruits Mix Gourd Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/s/m/small_fruits_gourd_mix.webp,"More Information HarvestingHarvest when Mature Growing ConditionsField Crop, Excellent for Trellising Additional CharacteristicsRecommended for Summer Planting for Fall Harvest, Start Early for Transplants, Heat Tolerant Flowering MonthFlowers for Reproduction Garden StyleCutting / Cut Flowers, Heirloom & Heritage Lighting ConditionsFull Sun Seed TypeHeirloom, Open Pollinated Days to Maturity110 Days Stem TypeBranching Stem Plant HardinessTender Plant Height61 + inches Plant LifecycleAnnual Plant Moisture & ClimateHeat Tolerant, Well-drained Plant UsesCut Flower & Bouquets, Excellent for Drying & Crafts, Climbers & Vines, Edible ShapeTextural, Elongated, Tapered, Oblate"
Sisters in the Garden - Dream Garden Seed Collection,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/s/i/sisters_in_the_garden_dream_garden_seed_collection.webp,"More Information HarvestingHarvest when Mature Growing ConditionsField Crop Additional CharacteristicsEasy to Grow Flowering MonthApril, May, June, July, August, September, October Garden StyleKitchen Culinary Lighting ConditionsFull Sun Seed TypeHeirloom, Hybrid (F1), Open Pollinated Days to MaturityAnnual Flowering Stem TypeBranching Stem, Single Stem Plant HardinessHalf Hardy, Tender Plant Height7 - 15 inches, 16 - 20 inches Plant LifecycleAnnual Plant Moisture & ClimateWell-drained Plant UsesEdible ShapeStalk - Stem"
Sisters in the Garden - Beginners Garden Seed Collection,,"More Information HarvestingHarvest when Mature Growing ConditionsField Crop Additional CharacteristicsEasy to Grow Flowering MonthJune, July, August, September Garden StyleKitchen Culinary Lighting ConditionsFull Sun Seed TypeHeirloom, Hybrid (F1), Open Pollinated Days to MaturityAnnual Flowering Stem TypeBranching Stem, Single Stem Plant HardinessTender Plant Height16 - 20 inches, 31 - 40 inches Plant LifecycleAnnual Plant Moisture & ClimateHeat Tolerant, Well-drained Plant UsesEdible ShapeStalk - Stem"
SimplySalad Alfresco MSP Lettuce Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/s/i/simply_salad_alfresco_lettuce.webp,"More Information HarvestingHarvest when Mature, Harvest when Juvenile, Cut & Come Again Growing ConditionsField Crop, Greenhouse Performer, Hydroponic Performer, Grows Well in Containers Additional CharacteristicsBest Suited for Spring & Fall Crop, Start Early for Transplants, Cold Tolerant, Easy to Grow, Fast Growing, Slow to Bolt, Harvest as Baby Vegetables Flowering MonthFlowers for Reproduction Garden StyleKitchen Culinary Lighting ConditionsFull Sun, Partial Sun Seed TypeOpen Pollinated, Pelleted Seeds Days to Maturity35 Days Stem TypeSingle Stem Plant HardinessHalf Hardy Plant Height7 - 15 inches Plant LifecycleAnnual Plant Moisture & ClimateWell-drained Plant UsesPatio Container Friendly, Edible ShapeLeaf, Elongated, Head"
Silver Queen Corn Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/s/i/silver_king_corn.webp,"More Information HarvestingHarvest when Mature Growing ConditionsField Crop Additional CharacteristicsHeat Tolerant, Easy to Grow, Fast Growing Flowering MonthFlowers for Reproduction Garden StyleKitchen Culinary Lighting ConditionsFull Sun Seed TypeHeirloom, Open Pollinated Days to Maturity84 Days Stem TypeSingle Stem Plant HardinessTender Plant Height61 + inches Plant LifecycleAnnual Plant Moisture & ClimateWell-drained Plant UsesEdible ShapeElongated"
Siberian Early Curl Kale Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/s/i/siberian_early_curl_kale_1.webp,"More Information HarvestingHarvest when Mature, Harvest when Juvenile Growing ConditionsField Crop, Grows Well in Containers Additional CharacteristicsBest Suited for Spring & Fall Crop, Recommended for Winter Harvest, Good for Overwintering, Cold Tolerant, Easy to Grow, Early Harvest, Harvest as Baby Vegetables Flowering MonthFlowers for Reproduction Garden StyleKitchen Culinary Lighting ConditionsFull Sun Seed TypeOpen Pollinated Days to Maturity60 Days Stem TypeSingle Stem Plant HardinessHardy Plant Height21 - 30 inches Plant LifecycleAnnual Plant Moisture & ClimateWell-drained Plant UsesPatio Container Friendly, Edible ShapeLeaf"
Shogoin Turnip Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/s/h/shogoin_turnip.webp,"More Information HarvestingHarvest when Mature Growing ConditionsField Crop, Greenhouse Performer, Grows Well in Containers Additional CharacteristicsBest Suited for Spring & Fall Crop, Recommended for Summer Planting for Fall Harvest, Start Early for Transplants, Cold Tolerant, Heat Tolerant, Fast Growing Flowering MonthFlowers for Reproduction Garden StyleKitchen Culinary Lighting ConditionsFull Sun, Partial Sun Seed TypeOpen Pollinated Days to Maturity50 Days Stem TypeSingle Stem Plant HardinessHalf Hardy Plant Height7 - 15 inches Plant LifecycleAnnual Plant Moisture & ClimateWell-drained Plant UsesPatio Container Friendly, Edible ShapeRound, Root"
Serrano Chili Pepper Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/s/e/serrano_chili_peppers.webp,"More Information HarvestingHarvest when Mature Growing ConditionsField Crop, Greenhouse Performer, Grows Well in Containers Additional CharacteristicsStart Early for Transplants, Easy to Grow, Early Harvest Flowering MonthFlowers for Reproduction Garden StyleKitchen Culinary Lighting ConditionsFull Sun Seed TypeOpen Pollinated Days to Maturity85 Days Stem TypeBranching Stem Plant HardinessTender Plant Height21 - 30 inches Plant LifecycleAnnual Plant Moisture & ClimateWell-drained Plant UsesPatio Container Friendly, Edible ShapeTapered"
Seabor Kale Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/s/e/seabor_kale_1.webp,"More Information HarvestingHarvest when Mature, Harvest when Juvenile Growing ConditionsField Crop, Grows Well in Containers Additional CharacteristicsBest Suited for Spring & Fall Crop, Recommended for Winter Harvest, Good for Overwintering, Cold Tolerant, Easy to Grow, Fast Growing, Harvest as Baby Vegetables Flowering MonthFlowers for Reproduction Garden StyleKitchen Culinary Lighting ConditionsFull Sun Seed TypeHybrid (F1) Days to Maturity55 Days Stem TypeSingle Stem Plant HardinessHardy Plant Height16 - 20 inches Plant LifecycleAnnual Plant Moisture & ClimateWell-drained Plant UsesEdible ShapeLeaf"
Scarlet Kale Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/s/c/scarlet_kale_1.webp,"More Information HarvestingHarvest when Mature, Harvest when Juvenile Growing ConditionsField Crop, Grows Well in Containers Additional CharacteristicsBest Suited for Spring & Fall Crop, Recommended for Winter Harvest, Start Early for Transplants, Good for Overwintering, Cold Tolerant, Easy to Grow, Early Harvest, Slow to Bolt, Harvest as Baby Vegetables Flowering MonthFlowers for Reproduction Garden StyleCutting / Cut Flowers, Kitchen Culinary, Victorian Lighting ConditionsFull Sun Seed TypeHeirloom, Open Pollinated Days to Maturity80 Days Stem TypeSingle Stem Plant HardinessHardy Plant Height31 - 40 inches Plant LifecycleAnnual Plant Moisture & ClimateWell-drained Plant UsesBouquet Filler Greens, Patio Container Friendly, Ornamental, Edible ShapeLeaf"
Salad Bowl Red Lettuce Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/s/a/salad_bowl_red_lettuce.webp,"More Information HarvestingHarvest when Mature, Harvest when Juvenile, Cut & Come Again Growing ConditionsField Crop, Grows Well in Containers Additional CharacteristicsBest Suited for Spring & Fall Crop, Start Early for Transplants, Cold Tolerant, Heat Tolerant, Easy to Grow, Early Harvest, Slow to Bolt, Harvest as Baby Vegetables Flowering MonthFlowers for Reproduction Garden StyleKitchen Culinary Lighting ConditionsFull Sun Seed TypeHeirloom, Open Pollinated Days to Maturity50 Days Stem TypeSingle Stem Plant HardinessHalf Hardy Plant Height7 - 15 inches Plant LifecycleAnnual Plant Moisture & ClimateWell-drained Plant UsesPatio Container Friendly, Edible ShapeLeaf, Head"
Salad Bowl Green Lettuce Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/s/a/salad_bowl_green_lettuce.webp,"More Information HarvestingHarvest when Mature, Harvest when Juvenile Growing ConditionsField Crop, Greenhouse Performer, Grows Well in Containers Additional CharacteristicsAAS (All-American Selections) Winner, Best Suited for Spring & Fall Crop, Recommended for Summer Planting for Fall Harvest, Recommended for Winter Harvest, Start Early for Transplants, Cold Tolerant, Easy to Grow, Early Harvest, Fast Growing, Slow to Bolt Flowering MonthFlowers for Reproduction Garden StyleKitchen Culinary Lighting ConditionsFull Sun, Partial Sun Seed TypeOpen Pollinated Days to Maturity45 Days Stem TypeSingle Stem Plant HardinessHalf Hardy Plant Height7 - 15 inches Plant LifecycleAnnual Plant Moisture & ClimateWell-drained Plant UsesPatio Container Friendly, Edible ShapeLeaf, Head"
Ruby Red Swiss Chard Seed,https://redemptionseeds.com/media/catalog/product/cache/ad1b35c87a9699e0b49412a335cc1bad/r/u/ruby_red_swiss_chard.webp,"More Information HarvestingHarvest when Mature, Cut & Come Again Growing ConditionsField Crop, Greenhouse Performer, Grows Well in Containers Additional CharacteristicsStart Early for Transplants, Cold Tolerant, Heat Tolerant, Easy to Grow, Early Harvest, Harvest as Baby Vegetables Flowering MonthFlowers for Reproduction Garden StyleKitchen Culinary Lighting ConditionsFull Sun Seed TypeOpen Pollinated Days to Maturity30 Days Stem TypeSingle Stem Plant HardinessHalf Hardy Plant Height16 - 20 inches Plant LifecyclePerennial Plant Moisture & ClimateWell-drained Plant UsesPatio Container Friendly, Edible ShapeLeaf"
